,timestamp,Unnamed: 0,C,P,netDelta,deltaTime,spyPrice,buySize,sellSize,undefinedSize,buySide,sellSide,undefinedSide,size,buyPctTrades,sellPctTrades,undefinedPctTrades,undefinedPctSize,sellPctSize,buyPctSize,stockVolumeAll,stockVolumeBus,numStockTransactions,NOPE_busVolume,NOPE_allVolume
0,2020-11-02 09:35:00,2020-11-02 09:35:00,207.07069999999985,-1037.695099999998,-830.624399999998,2020-11-02 09:35:00,329.71,67785,56969,487,9330,8240,160,125241,0.5262267343485617,0.4647490129723632,0.009024252679075015,0.0038885029662810095,0.4548750009980757,0.5412364960356433,5243768.0,3804771.0,11126,-0.021831127287292664,-0.015840220238576497
1,2020-11-02 09:40:00,2020-11-02 09:40:00,-314.76309999999955,-2322.6449000000016,-2637.408000000001,2020-11-02 09:40:00,329.77,115791,105475,641,14818,13534,221,221907,0.5186014769187695,0.4736639484828334,0.007734574598397087,0.002888597475519024,0.4753117296885632,0.5217996728359178,6325270.0,4886273.0,10121,-0.05397586258483718,-0.04169637027352194
2,2020-11-02 09:45:00,2020-11-02 09:45:00,-2034.5093000000006,-3001.379100000004,-5035.888400000004,2020-11-02 09:45:00,329.14,154159,149118,734,20394,18834,254,304011,0.5165391824122385,0.4770275062053594,0.006433311382402107,0.002414386321547576,0.4905019884148929,0.5070836252635595,7389316.0,5950319.0,10294,-0.0846322424058274,-0.06815094116965635
3,2020-11-02 09:50:00,2020-11-02 09:50:00,-934.8437000000004,-2607.577499999999,-3542.4211999999993,2020-11-02 09:50:00,330.1090000000001,199089,201163,759,25947,24668,267,401011,0.5099445776502496,0.484807987107425,0.005247435242325379,0.001892716159905838,0.5016396058960976,0.4964676779439965,8461910.0,7022913.0,9987,-0.050440909633936784,-0.04186313964577736
4,2020-11-02 09:55:00,2020-11-02 09:55:00,-232.54670000000007,-3880.113999999998,-4112.6606999999985,2020-11-02 09:55:00,330.74,265480,273682,850,32226,31224,284,540012,0.5056327862679261,0.4899111933975586,0.004456020334515329,0.001574039095427509,0.5068072561350488,0.4916187047695236,9260953.0,7821956.0,7591,-0.05257841772569417,-0.0444086121590294
5,2020-11-02 10:00:00,2020-11-02 10:00:00,943.8837999999993,-3004.271200000001,-2060.3874000000023,2020-11-02 10:00:00,330.76,298267,312027,904,36785,35983,299,611198,0.5034420463410295,0.4924658190427964,0.004092134616174197,0.001479062431487014,0.5105170501212373,0.4880038874472757,10749195.0,9310198.0,13354,-0.022130435894059417,-0.01916782977702053
6,2020-11-02 10:05:00,2020-11-02 10:05:00,2325.3743000000045,-2104.0873999999985,221.286900000006,2020-11-02 10:05:00,331.48,349268,370516,929,42237,41531,317,720713,0.502313135517631,0.4939168698340965,0.003769994648272581,0.0012890013084265164,0.5140964572582983,0.4846145414332751,11715596.0,10276599.0,8690,0.002153308696778049,0.0018888232404054048
7,2020-11-02 10:10:00,2020-11-02 10:10:00,2174.523700000006,-3888.8211999999935,-1714.2974999999883,2020-11-02 10:10:00,330.95,376897,400886,948,46570,45493,331,778731,0.5040370586834643,0.4923804576054722,0.003582483711063489,0.0012173651748806713,0.5147939403979037,0.4839886944272155,12368015.0,10929018.0,6176,-0.015685741390488957,-0.01386073270447997
8,2020-11-02 10:15:00,2020-11-02 10:15:00,3029.6949,-4251.938399999989,-1222.2434999999896,2020-11-02 10:15:00,331.31,403411,425860,980,50131,48923,339,830251,0.504371535218778,0.4922177618142123,0.003410702967009749,0.001180365937529735,0.5129292226085846,0.4858904114538856,13381274.0,11942277.0,9778,-0.010234593453157964,-0.009133984551844537
9,2020-11-02 10:20:00,2020-11-02 10:20:00,5128.394300000006,-3886.757000000004,1241.6373000000024,2020-11-02 10:20:00,332.15,445662,465780,993,55484,54153,347,912435,0.504473377945883,0.4923716176898458,0.0031550043642711674,0.0010882967005868911,0.5104801985894886,0.4884315047099245,14338521.0,12899524.0,9697,0.009625450520499844,0.008659451696587134
