timestamp,C,P,netDelta
2020-09-14 13:55:00,308497.78339999943,-302270.0924999996,6227.690899999753
2020-09-14 14:00:00,301988.0384999993,-314665.04350000096,-12677.005000001693
2020-09-14 14:05:00,303927.0509999995,-322539.6541999996,-18612.603200000067
2020-09-14 14:10:00,337939.83789999876,-299506.07279999944,38433.76509999938
2020-09-14 14:15:00,342909.2011999998,-300554.1778000001,42355.023399999714
2020-09-14 14:20:00,339637.5138999991,-308006.6052999996,31630.9085999995
2020-09-14 14:25:00,355997.30279999884,-299959.71430000017,56037.588499998674
2020-09-14 14:30:00,319231.01699999993,-341029.41440000065,-21798.397400000715
2020-09-14 14:35:00,321387.46670000075,-345725.82940000005,-24338.362699999303
2020-09-14 14:40:00,312659.61380000075,-358939.7410000007,-46280.12719999993
2020-09-14 14:45:00,329917.2108000005,-351064.3080999996,-21147.09729999915
2020-09-14 14:50:00,320072.32290000014,-366624.2144,-46551.891499999794
2020-09-14 14:55:00,307216.4167999997,-407176.0472000015,-99959.63040000176
2020-09-14 15:00:00,333328.4291000009,-399712.3217,-66383.89259999909
2020-09-14 15:05:00,314122.2102000001,-429241.16290000046,-115118.95270000036
2020-09-14 15:10:00,325270.0380000004,-420526.75139999867,-95256.71339999832
2020-09-14 15:15:00,305607.19460000016,-455250.37859999976,-149643.18399999966
2020-09-14 15:20:00,329230.7378000009,-436121.3086999997,-106890.57089999877
2020-09-14 15:25:00,273294.4655000005,-529789.5246000005,-256495.0591
2020-09-14 15:30:00,323191.808,-470007.5979999997,-146815.78999999966
2020-09-14 15:35:00,328112.5458999996,-473713.4541999997,-145600.90830000013
2020-09-14 15:40:00,374492.01250000007,-429361.2658000003,-54869.25330000027
2020-09-14 15:45:00,446049.3758999992,-376855.2314,69194.14449999924
2020-09-14 15:50:00,518983.8645000006,-335012.4438000001,183971.4207000004
2020-09-14 15:55:00,400708.0715000005,-437228.40529999975,-36520.33379999927
2020-09-14 16:00:00,348895.72759999987,-528514.5697000001,-179618.84210000015
2020-09-14 16:05:00,384558.1134000014,-475225.7523000008,-90667.63889999932
2020-09-14 16:10:00,408992.7283000017,-456028.4487999998,-47035.72049999813
2020-09-14 16:15:00,352749.6241000005,-529784.1523999996,-177034.52829999902
2020-09-15 09:35:00,16641.587800000023,-7564.478900000004,9077.108900000021
2020-09-15 09:40:00,30866.827700000034,-15773.7433,15093.084400000034
2020-09-15 09:45:00,45005.30350000007,-23213.01659999999,21792.28690000008
2020-09-15 09:50:00,52260.98400000002,-32025.183300000026,20235.800699999996
2020-09-15 09:55:00,63914.24199999993,-39768.75259999998,24145.489399999948
2020-09-15 10:00:00,70422.1077,-43815.48500000008,26606.622699999916
2020-09-15 10:05:00,82215.67870000003,-48982.24570000006,33233.43299999996
2020-09-15 10:10:00,87315.37549999991,-57058.94150000006,30256.433999999834
2020-09-15 10:15:00,89105.01679999988,-62060.82919999997,27044.1875999999
2020-09-15 10:20:00,95748.65069999993,-68940.06560000009,26808.585099999826
2020-09-15 10:25:00,98345.74689999988,-80303.65509999992,18042.091799999936
2020-09-15 10:30:00,110824.73879999992,-83007.2259,27817.512899999932
2020-09-15 10:35:00,116762.49659999988,-86545.13219999985,30217.36440000002
2020-09-15 10:40:00,119491.60959999972,-94097.1802,25394.42939999973
2020-09-15 10:45:00,120871.72790000006,-107063.63559999997,13808.092300000106
2020-09-15 10:50:00,135325.34789999973,-107962.54170000016,27362.80619999957
2020-09-15 10:55:00,143254.33300000007,-111803.9997,31450.333300000053
2020-09-15 11:00:00,147420.58660000013,-114660.13689999972,32760.449700000405
2020-09-15 11:05:00,153325.1390999998,-116846.45019999974,36478.68890000005
2020-09-15 11:10:00,159558.89009999976,-118018.99100000005,41539.89909999972
2020-09-15 11:15:00,161677.68810000035,-122671.09939999974,39006.58870000058
2020-09-15 11:20:00,163965.2944000009,-125502.78939999967,38462.50500000121
2020-09-15 11:25:00,162441.90009999945,-130572.84770000011,31869.05239999933
2020-09-15 11:30:00,166970.25910000008,-131792.00489999994,35178.254200000134
2020-09-15 11:35:00,173446.10560000027,-133358.08379999993,40088.02180000034
2020-09-15 11:40:00,178915.86310000054,-135449.93769999983,43465.925400000684
2020-09-15 11:45:00,177110.69979999977,-143487.5872999999,33623.112499999865
2020-09-15 11:50:00,178733.68170000054,-146416.20609999978,32317.475600000762
2020-09-15 11:55:00,173737.60100000017,-155970.06809999965,17767.532900000544
2020-09-15 12:00:00,178363.13949999982,-156811.29260000025,21551.846899999542
2020-09-15 12:05:00,185272.70310000016,-155400.23669999948,29872.466400000645
2020-09-15 12:10:00,184584.44379999983,-158327.03039999993,26257.413399999903
2020-09-15 12:15:00,188655.8555000001,-158230.72919999989,30425.12630000024
2020-09-15 12:20:00,192007.9966000003,-157780.04520000034,34227.95139999993
2020-09-15 12:25:00,190258.6895000007,-161210.78649999975,29047.90300000092
2020-09-15 12:30:00,194521.04950000028,-160644.08,33876.9695000003
2020-09-15 12:35:00,197383.83890000035,-162159.85000000027,35223.98890000011
2020-09-15 12:40:00,200192.68070000023,-162698.48270000034,37494.19799999992
2020-09-15 12:45:00,203310.51649999962,-163672.90980000017,39637.60669999945
2020-09-15 12:50:00,206220.8675,-166531.41470000072,39689.4527999993
2020-09-15 12:55:00,210849.83960000027,-168433.70580000046,42416.133799999836
2020-09-15 13:00:00,213059.23390000052,-168860.69190000038,44198.54200000008
2020-09-15 13:05:00,217161.68909999987,-172033.46220000088,45128.22689999903
2020-09-15 13:10:00,221791.5546000001,-171128.96140000012,50662.5932
2020-09-15 13:15:00,224419.57290000012,-172476.0625000001,51943.51040000006
2020-09-15 13:20:00,225423.5695,-175537.88930000018,49885.68019999976
2020-09-15 13:25:00,222562.33040000047,-181948.94819999996,40613.38220000055
2020-09-15 13:30:00,221673.6235,-191239.44600000032,30434.177499999667
2020-09-15 13:35:00,223650.72080000016,-193411.1856,30239.535200000213
2020-09-15 13:40:00,226497.74330000055,-193833.3642000003,32664.37910000028
2020-09-15 13:45:00,229224.01980000013,-195396.9341000003,33827.085699999785
2020-09-15 13:50:00,228316.2581999999,-198975.29940000005,29340.95879999982
2020-09-15 13:55:00,229494.7187000001,-203347.26260000016,26147.456099999894
2020-09-15 14:00:00,226878.64400000047,-211928.97640000036,14949.667600000104
2020-09-15 14:05:00,222852.1197000004,-228300.3847000002,-5448.264999999838
2020-09-15 14:10:00,221402.2120000005,-242926.32479999965,-21524.1127999991
2020-09-15 14:15:00,234569.45630000017,-238876.2632000004,-4306.806900000229
2020-09-15 14:20:00,233764.49280000004,-243777.2143,-10012.721499999956
2020-09-15 14:25:00,240824.45830000011,-241901.42850000013,-1076.9702000000689
2020-09-15 14:30:00,240574.69589999996,-245622.2124,-5047.516500000027
2020-09-15 14:35:00,236036.43599999975,-257358.11199999976,-21321.675999999974
2020-09-15 14:40:00,243909.17060000016,-261470.7979,-17561.62729999982
2020-09-15 14:45:00,255059.27699999968,-256209.03059999997,-1149.7536000002
2020-09-15 14:50:00,261844.8789999998,-257400.15340000016,4444.725599999627
2020-09-15 14:55:00,264541.0975000003,-258547.24630000012,5993.851200000179
2020-09-15 15:00:00,263329.38420000015,-264691.8533999991,-1362.4691999990027
2020-09-15 15:05:00,253598.3803000001,-280624.6947999996,-27026.314499999484
2020-09-15 15:10:00,244363.5432,-318335.1455000005,-73971.60230000052
2020-09-15 15:15:00,243689.4623000004,-328749.71179999964,-85060.24949999923
2020-09-15 15:20:00,251593.4529999999,-326996.17230000003,-75402.71930000014
2020-09-15 15:25:00,248608.9482999997,-337825.1005000001,-89216.15220000039
2020-09-15 15:30:00,261046.37460000018,-334985.76159999904,-73939.38699999882
2020-09-15 15:35:00,244322.0845,-368896.5380000004,-124574.45350000035
2020-09-15 15:40:00,248302.63300000012,-380080.32280000055,-131777.68980000046
2020-09-15 15:45:00,256615.62940000033,-380831.0213,-124215.39189999971
2020-09-15 15:50:00,277843.11089999985,-368626.8363999997,-90783.72549999988
2020-09-15 15:55:00,311999.8831000003,-355894.1390000008,-43894.255900000455
2020-09-15 16:00:00,320782.2191000002,-367885.8260999998,-47103.60699999955
2020-09-15 16:05:00,350196.2617000009,-354316.99609999906,-4120.734399998153
2020-09-15 16:10:00,362725.75370000093,-348425.3198000001,14300.433900000759
2020-09-15 16:15:00,362312.34199999936,-353650.95770000026,8661.38429999922
2020-09-16 09:35:00,13379.920000000006,-11209.048099999993,2170.871900000011
2020-09-16 09:40:00,21148.105900000017,-24020.498699999956,-2872.392799999936
2020-09-16 09:45:00,26629.549500000037,-39734.43429999998,-13104.88479999994
2020-09-16 09:50:00,33679.24980000002,-51957.31879999998,-18278.06899999996
2020-09-16 09:55:00,42124.83470000015,-57152.41169999994,-15027.576999999796
2020-09-16 10:00:00,49856.63029999998,-63635.89540000003,-13779.265100000057
2020-09-16 10:05:00,55282.97490000002,-68398.31049999999,-13115.335599999971
2020-09-16 10:10:00,59593.9983,-72734.03729999976,-13140.038999999762
2020-09-16 10:15:00,71590.5331999999,-79785.9468999998,-8195.413699999903
2020-09-16 10:20:00,74955.81800000019,-87818.17600000004,-12862.35799999985
2020-09-16 10:25:00,79006.2901,-91502.54359999989,-12496.25349999989
2020-09-16 10:30:00,78918.84410000003,-102335.28600000014,-23416.441900000118
2020-09-16 10:35:00,80490.3648000001,-111822.89760000016,-31332.532800000063
2020-09-16 10:40:00,85125.1370000001,-119746.66289999998,-34621.525899999884
2020-09-16 10:45:00,86222.48829999991,-129076.07599999994,-42853.58770000006
2020-09-16 10:50:00,88487.54609999985,-143836.47799999965,-55348.931899999814
2020-09-16 10:55:00,99011.47220000003,-139129.31719999958,-40117.844999999536
2020-09-16 11:00:00,106391.04939999984,-140138.16089999984,-33747.11150000001
2020-09-16 11:05:00,117014.97500000006,-142634.18429999988,-25619.20929999984
2020-09-16 11:10:00,122540.7384,-146929.1903000002,-24388.45190000019
2020-09-16 11:15:00,133737.0652999999,-144453.5432000001,-10716.477900000202
2020-09-16 11:20:00,146963.21109999987,-144774.96380000014,2188.247299999697
2020-09-16 11:25:00,155290.87430000002,-147627.87870000038,7662.995599999645
2020-09-16 11:30:00,156990.1712999997,-154298.81240000052,2691.3588999992057
2020-09-16 11:35:00,159190.40820000006,-159324.60260000013,-134.1944000000658
2020-09-16 11:40:00,157809.4747999999,-166744.6478,-8935.173000000097
2020-09-16 11:45:00,160762.848,-170706.2768,-9943.428799999994
2020-09-16 11:50:00,161276.69479999994,-175009.86730000013,-13733.17250000019
2020-09-16 11:55:00,165084.97949999955,-186701.80650000012,-21616.8270000006
2020-09-16 12:00:00,163099.91150000002,-200656.63119999986,-37556.71969999984
2020-09-16 12:05:00,172394.70930000005,-199866.49790000028,-27471.788600000233
2020-09-16 12:10:00,171129.15999999992,-207766.6917000001,-36637.53170000023
2020-09-16 12:15:00,172262.79799999966,-223794.69800000003,-51531.9000000004
2020-09-16 12:20:00,170770.58270000044,-230701.1125000004,-59930.529799999924
2020-09-16 12:25:00,174236.20600000006,-233233.75570000013,-58997.54970000013
2020-09-16 12:30:00,179305.85200000028,-232969.00739999997,-53663.15539999967
2020-09-16 12:35:00,177041.22189999983,-241149.32650000032,-64108.10460000046
2020-09-16 12:40:00,187255.18960000013,-239404.6664,-52149.47679999984
2020-09-16 12:45:00,186806.75020000048,-246499.31540000066,-59692.565200000165
2020-09-16 12:50:00,181464.4263000001,-262233.86589999986,-80769.43959999975
2020-09-16 12:55:00,186920.7378000001,-261107.59429999968,-74186.85649999959
2020-09-16 13:00:00,190940.5068999999,-262021.01230000047,-71080.50540000055
2020-09-16 13:05:00,197708.76219999988,-262055.27750000035,-64346.51530000047
2020-09-16 13:10:00,192690.56480000023,-274494.7619000002,-81804.19709999996
2020-09-16 13:15:00,198301.56600000017,-279984.2844000007,-81682.71840000054
2020-09-16 13:20:00,198292.4393,-285272.92520000023,-86980.48590000022
2020-09-16 13:25:00,195836.44839999985,-294178.82180000073,-98342.37340000088
2020-09-16 13:30:00,194636.60339999985,-306717.07680000056,-112080.47340000072
2020-09-16 13:35:00,214159.49179999984,-316159.3832999993,-101999.89149999949
2020-09-16 13:40:00,212216.5981999997,-326881.2495999997,-114664.65140000008
2020-09-16 13:45:00,224680.3888999992,-324568.5530000013,-99888.16410000216
2020-09-16 13:50:00,233914.35149999915,-324563.43970000045,-90649.08820000132
2020-09-16 13:55:00,248570.0702999993,-321891.9527000007,-73321.88240000143
2020-09-16 14:00:00,264142.0907999999,-323312.88810000056,-59170.79730000068
2020-09-16 14:05:00,274228.7840000002,-318136.1661999996,-43907.38219999941
2020-09-16 14:10:00,282229.7275999995,-329079.90689999936,-46850.179299999836
2020-09-16 14:15:00,324825.3205000004,-297191.8880000003,27633.432500000108
2020-09-16 14:20:00,368003.0223,-286244.0594000005,81758.96289999952
2020-09-16 14:25:00,373778.84870000096,-291602.1722000007,82176.67650000013
2020-09-16 14:30:00,379074.9491000006,-295596.8836000002,83478.06550000043
2020-09-16 14:35:00,391818.83030000055,-300012.6719,91806.15840000055
2020-09-16 14:40:00,452282.12989999953,-273133.71159999986,179148.4182999996
2020-09-16 14:45:00,416918.2599000002,-313681.65830000024,103236.6016
2020-09-16 14:50:00,413440.9201999997,-337620.62870000035,75820.29149999935
2020-09-16 14:55:00,348637.0705999996,-430893.7211000004,-82256.6505000008
2020-09-16 15:00:00,376292.60340000095,-418575.63509999966,-42283.03169999877
2020-09-16 15:05:00,387330.22830000025,-417545.3930000001,-30215.164699999907
2020-09-16 15:10:00,314204.83989999944,-538671.4827999995,-224466.64290000012
2020-09-16 15:15:00,305500.4153000006,-619481.2189,-313980.8035999994
2020-09-16 15:20:00,334069.1228000001,-597740.7348000017,-263671.61200000165
2020-09-16 15:25:00,296868.4456000001,-697850.498999998,-400982.0533999979
2020-09-16 15:30:00,304803.71830000053,-711330.5254999986,-406526.8071999981
2020-09-16 15:35:00,310816.9953999995,-742912.8652000009,-432095.86980000156
2020-09-16 15:40:00,299656.3306999994,-796102.6490000007,-496446.31830000115
2020-09-16 15:45:00,334127.54000000056,-748861.4549000014,-414733.91490000096
2020-09-16 15:50:00,362196.73680000036,-740321.6639999991,-378124.9271999987
2020-09-16 15:55:00,303210.6202999994,-869487.6623000008,-566277.0420000013
2020-09-16 16:00:00,291586.902100001,-935055.4989000015,-643468.5968000006
2020-09-16 16:05:00,290023.5904000007,-990020.8811999995,-699997.2907999989
2020-09-16 16:10:00,301538.82200000004,-978716.9502000023,-677178.1282000021
2020-09-16 16:15:00,319095.62650000036,-940341.8939,-621246.2673999995
2020-09-17 09:35:00,14059.093399999998,-43081.04689999987,-29021.953499999872
2020-09-17 09:40:00,29464.107999999967,-65523.97889999993,-36059.87089999998
2020-09-17 09:45:00,45825.70590000001,-90981.99040000023,-45156.28450000021
2020-09-17 09:50:00,55246.74120000004,-106593.32770000004,-51346.58650000001
2020-09-17 09:55:00,75670.7257999999,-115608.86059999977,-39938.13479999988
2020-09-17 10:00:00,84479.93219999997,-134180.9257000002,-49700.993500000215
2020-09-17 10:05:00,94652.70149999992,-146784.77140000014,-52132.06990000021
2020-09-17 10:10:00,113884.13459999973,-149528.62329999948,-35644.48869999978
2020-09-17 10:15:00,130084.50969999992,-159029.74380000008,-28945.23410000016
2020-09-17 10:20:00,136090.29359999974,-172697.62279999966,-36607.32919999992
2020-09-17 10:25:00,133744.0820999999,-194199.51749999987,-60455.43539999996
2020-09-17 10:30:00,147574.7629000002,-197684.69569999995,-50109.93279999975
2020-09-17 10:35:00,160707.67610000062,-197895.74060000034,-37188.06449999972
2020-09-17 10:40:00,164666.96599999975,-203273.81640000013,-38606.85040000032
2020-09-17 10:45:00,178047.97870000036,-201977.54449999976,-23929.5657999994
2020-09-17 10:50:00,201750.41380000048,-203616.76229999977,-1866.3484999993234
2020-09-17 10:55:00,217292.02050000036,-205635.38769999996,11656.6328000004
2020-09-17 11:00:00,208231.64940000066,-226322.67939999982,-18091.029999999155
2020-09-17 11:05:00,248875.0464,-208076.07119999983,40798.975200000095
2020-09-17 11:10:00,252566.6567,-224711.9052000004,27854.751499999635
2020-09-17 11:15:00,262039.60469999976,-230456.7665000002,31582.83819999956
2020-09-17 11:20:00,271770.18860000017,-253495.0288000002,18275.159799999965
2020-09-17 11:25:00,282475.63149999874,-266052.90860000026,16422.722899998418
2020-09-17 11:30:00,415646.68999999954,-272492.8857,143153.80429999955
2020-09-17 11:35:00,418845.8879999988,-282902.33089999977,135943.55709999902
2020-09-17 11:40:00,419964.8626999978,-286702.9807999993,133261.88189999852
2020-09-17 11:45:00,409219.27700000093,-314053.11020000005,95166.16680000082
2020-09-17 11:50:00,396003.2862,-334562.8320999991,61440.45410000085
2020-09-17 11:55:00,408313.93100000056,-351819.176299999,56494.75470000156
2020-09-17 12:00:00,402727.8536999996,-375179.8313999994,27548.022300000244
2020-09-17 12:05:00,414461.0015999998,-377876.2344999999,36584.76709999988
2020-09-17 12:10:00,417273.91689999966,-408315.56250000047,8958.354399999254
2020-09-17 12:15:00,408192.3032000005,-456449.52810000005,-48257.22489999957
2020-09-17 12:20:00,409861.4403999992,-486903.8811999993,-77042.4408000001
2020-09-17 12:25:00,419522.3493999991,-502864.31030000077,-83341.96090000164
2020-09-17 12:30:00,428450.5850000008,-504124.8700000002,-75674.28499999932
2020-09-17 12:35:00,446204.39800000057,-508264.15740000026,-62059.75939999957
2020-09-17 12:40:00,446448.72199999966,-504756.3092,-58307.587200000235
2020-09-17 12:45:00,481517.73150000063,-523089.13729999977,-41571.40579999919
2020-09-17 12:50:00,476711.51579999976,-538291.9726999996,-61580.4568999997
2020-09-17 12:55:00,497554.91310000047,-522439.7582999999,-24884.845199999458
2020-09-17 13:00:00,529414.4375999987,-499989.5455999993,29424.891999999352
2020-09-17 13:05:00,516289.0739000005,-512577.0382,3712.035700000473
2020-09-17 13:10:00,529924.7933999997,-513307.9548999996,16616.838500000245
2020-09-17 13:15:00,527528.0954999992,-528336.4463999999,-808.3509000006597
2020-09-17 13:20:00,512000.2531999996,-557855.3997999998,-45855.146600000146
2020-09-17 13:25:00,521123.7115000006,-554327.3277999996,-33203.61629999906
2020-09-17 13:30:00,565691.6705000006,-547683.6539000007,18008.016599999857
2020-09-17 13:35:00,585216.1229999993,-522934.1467000009,62281.97629999841
2020-09-17 13:40:00,586785.0240000011,-531176.6965999999,55608.32740000123
2020-09-17 13:45:00,601948.6186999979,-523863.0955000004,78085.52319999755
2020-09-17 13:50:00,612545.8983000013,-520735.3133000002,91810.58500000113
2020-09-17 13:55:00,620455.4357999993,-532128.8252000011,88326.61059999805
2020-09-17 14:00:00,672881.9294000018,-552649.8687000008,120232.06070000096
2020-09-17 14:05:00,696974.2632999988,-530225.6152,166748.64809999886
2020-09-17 14:10:00,714539.2803000013,-530508.8097999996,184030.4705000018
2020-09-17 14:15:00,735288.3844999984,-522088.4557999997,213199.92869999885
2020-09-17 14:20:00,735797.5856000023,-541358.2871999996,194439.29840000282
2020-09-17 14:25:00,721416.3836999994,-564508.4463999979,156907.93730000127
2020-09-17 14:30:00,713788.1728000002,-624352.5866999994,89435.58610000067
2020-09-17 14:35:00,708986.2480000006,-641221.0659000014,67765.18209999916
2020-09-17 14:40:00,723125.8883000003,-671953.8436,51172.044700000195
2020-09-17 14:45:00,750893.1173999986,-651779.5204000007,99113.59699999787
2020-09-17 14:50:00,747366.8979999997,-643453.9711000007,103912.92689999905
2020-09-17 14:55:00,762701.4202000016,-640449.7512999994,122251.66890000214
2020-09-17 15:00:00,745633.7224999993,-654683.1189000026,90950.60359999676
2020-09-17 15:05:00,713984.5141000027,-730918.0749000029,-16933.560800000443
2020-09-17 15:10:00,752196.0911000003,-705655.6171999986,46540.47390000173
2020-09-17 15:15:00,793313.8141000026,-656286.038000001,137027.77610000165
2020-09-17 15:20:00,782902.1441999971,-690954.6769999986,91947.46719999821
2020-09-17 15:25:00,771660.0122999975,-718114.8207000006,53545.19159999676
2020-09-17 15:30:00,762984.8601999973,-738581.9868000008,24402.873399996664
2020-09-17 15:35:00,894955.4319999998,-709764.9160999991,185190.5159000007
2020-09-17 15:40:00,970549.5345000004,-680871.7461999992,289677.78830000124
2020-09-17 15:45:00,955619.3732000005,-714784.1678999987,240835.20530000157
2020-09-17 15:50:00,1033188.9931999977,-695333.4121999977,337855.5809999999
2020-09-17 15:55:00,1132388.0769000016,-680942.7541000019,451445.3227999997
2020-09-17 16:00:00,1142803.634299998,-675887.6293000004,466916.00499999756
2020-09-17 16:05:00,1185716.089199999,-661554.0699000005,524162.0192999989
2020-09-17 16:10:00,1249569.985300004,-655211.303900004,594358.6814
2020-09-17 16:15:00,1297008.2286999978,-659736.5471999993,637271.6814999984
2020-09-18 09:35:00,11946.52100000001,-14307.734399999988,-2361.2133999999787
2020-09-18 09:40:00,21359.9542,-25008.565600000053,-3648.611400000053
2020-09-18 09:45:00,27991.16580000002,-33040.94259999998,-5049.7767999999605
2020-09-18 09:50:00,34010.648099999926,-53035.91100000001,-19025.26290000008
2020-09-18 09:55:00,48349.47829999996,-61785.231200000075,-13435.752900000125
2020-09-18 10:00:00,58191.108299999825,-69202.51669999986,-11011.408400000044
2020-09-18 10:05:00,75382.4227000001,-71156.77729999999,4225.6454000001095
2020-09-18 10:10:00,85747.5789999999,-78896.86859999999,6850.710399999908
2020-09-18 10:15:00,91651.13199999993,-91385.23519999997,265.8967999999586
2020-09-18 10:20:00,101319.8897,-98625.38329999977,2694.506400000217
2020-09-18 10:25:00,110270.02870000017,-106805.95540000033,3464.073299999873
2020-09-18 10:30:00,113893.48740000026,-116066.06959999984,-2172.582199999597
2020-09-18 10:35:00,112363.95650000007,-162577.46639999966,-50213.50989999957
2020-09-18 10:40:00,117822.29619999975,-176484.08680000028,-58661.79060000055
2020-09-18 10:45:00,135648.98180000007,-174570.93680000026,-38921.95500000016
2020-09-18 10:50:00,130111.3058999998,-197367.2767999995,-67255.97089999968
2020-09-18 10:55:00,121190.1122999999,-237779.44710000005,-116589.33480000016
2020-09-18 11:00:00,131620.69429999994,-249381.5597000004,-117760.86540000039
2020-09-18 11:05:00,139915.37069999994,-261070.5988999999,-121155.22819999998
2020-09-18 11:10:00,158858.94889999976,-252238.6846999998,-93379.73580000002
2020-09-18 11:15:00,149114.96330000027,-288271.0077999999,-139156.04449999964
2020-09-18 11:20:00,144703.6788000002,-320816.6809999998,-176113.0021999996
2020-09-18 11:25:00,165017.59700000024,-305817.77780000085,-140800.1808000006
2020-09-18 11:30:00,170243.58459999991,-310261.53759999893,-140017.95299999902
2020-09-18 11:35:00,152324.83439999993,-353690.21700000047,-201365.3826000006
2020-09-18 11:40:00,171374.93749999962,-349791.2384000002,-178416.30090000067
2020-09-18 11:45:00,159138.52519999945,-386032.9405999999,-226894.41540000038
2020-09-18 11:50:00,207997.6607000006,-336165.2921999998,-128167.6314999992
2020-09-18 11:55:00,208411.07520000034,-355483.56380000024,-147072.48859999984
2020-09-18 12:00:00,215426.4975000004,-358807.71429999924,-143381.21679999886
2020-09-18 12:05:00,216068.6680000001,-373280.11370000045,-157211.4457000004
2020-09-18 12:10:00,229815.4774000005,-366395.2738,-136579.7963999995
2020-09-18 12:15:00,209608.12919999968,-412533.1351000003,-202925.00590000066
2020-09-18 12:20:00,209069.7609000001,-451043.68739999924,-241973.92649999907
2020-09-18 12:25:00,213807.1093000002,-473074.4391000001,-259267.3297999999
2020-09-18 12:30:00,226958.5930000007,-467362.8751999993,-240404.28219999856
2020-09-18 12:35:00,209453.48950000017,-544285.6477000009,-334832.15820000076
2020-09-18 12:40:00,211651.66589999976,-557798.2952,-346146.62930000026
2020-09-18 12:45:00,211405.92040000047,-588414.9546999993,-377009.0342999989
2020-09-18 12:50:00,208659.31259999968,-623934.4759999993,-415275.16339999967
2020-09-18 12:55:00,218454.0243000001,-645908.0881999998,-427454.0638999996
2020-09-18 13:00:00,228380.6424999997,-646528.3442999985,-418147.7017999988
2020-09-18 13:05:00,230318.37829999995,-673371.0912999986,-443052.7129999986
2020-09-18 13:10:00,220216.8313,-714687.8958999991,-494471.064599999
2020-09-18 13:15:00,247079.02069999976,-690131.3813000006,-443052.3606000008
2020-09-18 13:20:00,230636.14189999984,-750966.6296999983,-520330.4877999985
2020-09-18 13:25:00,226128.84240000023,-781415.1321999973,-555286.2897999971
2020-09-18 13:30:00,198909.60470000008,-897672.6041000006,-698762.9994000007
2020-09-18 13:35:00,221500.91020000025,-928317.6144000022,-706816.7042000019
2020-09-18 13:40:00,224315.78499999986,-986509.8848000006,-762194.0998000008
2020-09-18 13:45:00,239125.69660000032,-1004135.0964000024,-765009.399800002
2020-09-18 13:50:00,259903.6786000002,-996354.5795,-736450.9008999997
2020-09-18 13:55:00,280238.6742999998,-984038.9038000023,-703800.2295000027
2020-09-18 14:00:00,300370.5176999988,-968826.9005000005,-668456.3828000018
2020-09-18 14:05:00,281251.3357999998,-1042946.1818000005,-761694.8460000005
2020-09-18 14:10:00,301741.1595999998,-1011358.6745000008,-709617.5149000011
2020-09-18 14:15:00,309686.5536999999,-1020692.6647000016,-711006.1110000017
2020-09-18 14:20:00,283361.0476999991,-1112403.4067999988,-829042.3590999999
2020-09-18 14:25:00,333703.9055000004,-1021178.2350000008,-687474.3295000002
2020-09-18 14:30:00,344103.8297999989,-1021767.628400002,-677663.7986000031
2020-09-18 14:35:00,359037.2769999996,-1014689.5431000005,-655652.2661000008
2020-09-18 14:40:00,354383.24780000007,-1036147.2122000024,-681763.9644000023
2020-09-18 14:45:00,344967.65119999857,-1094340.3808999993,-749372.7297000006
2020-09-18 14:50:00,382240.5404000002,-1046151.3225000023,-663910.782100002
2020-09-18 14:55:00,368930.18250000046,-1097117.675299997,-728187.4927999965
2020-09-18 15:00:00,422058.7118000008,-1008588.8220000006,-586530.1101999998
2020-09-18 15:05:00,462006.7129999986,-974488.5952000004,-512481.8822000018
2020-09-18 15:10:00,466108.5679999994,-989141.904100001,-523033.3361000016
2020-09-18 15:15:00,461336.67920000147,-1014826.8357000005,-553490.1564999989
2020-09-18 15:20:00,472149.9903000004,-1018017.6744,-545867.6840999997
2020-09-18 15:25:00,483275.9380000006,-1014897.7989000012,-531621.8609000008
2020-09-18 15:30:00,539238.7233999979,-945414.6811000035,-406175.9577000057
2020-09-18 15:35:00,563645.7023999987,-954152.3781000002,-390506.67570000154
2020-09-18 15:40:00,589818.2400999983,-944324.5265000012,-354506.28640000283
2020-09-18 15:45:00,564704.6587999997,-990770.5802999979,-426065.9214999983
2020-09-18 15:50:00,592989.9778000003,-962789.179600001,-369799.2018000006
2020-09-18 15:55:00,533807.5273000003,-1068967.1608000023,-535159.6335000022
2020-09-18 16:00:00,514624.4440999999,-1098682.9048000008,-584058.4607000011
2020-09-18 16:05:00,510267.4452000001,-1139749.9433999972,-629482.4981999971
2020-09-18 16:10:00,611989.967700002,-1026888.2047999995,-414898.2370999975
2020-09-18 16:15:00,643104.099800001,-984730.1105000008,-341626.01069999987
2020-09-21 09:35:00,14131.26809999999,-52625.0746,-38493.80650000001
2020-09-21 09:40:00,26130.07290000001,-106400.20699999998,-80270.13409999997
2020-09-21 09:45:00,39298.70790000011,-138791.33239999993,-99492.62449999983
2020-09-21 09:50:00,57304.894799999915,-158958.19180000032,-101653.29700000038
2020-09-21 09:55:00,64526.81780000012,-181227.5601000001,-116700.7423
2020-09-21 10:00:00,73871.47669999987,-207124.3587999997,-133252.8820999998
2020-09-21 10:05:00,76674.58889999997,-262112.9830999996,-185438.39419999966
2020-09-21 10:10:00,88872.83529999973,-278883.1152000005,-190010.27990000075
2020-09-21 10:15:00,95192.29450000002,-309055.1747999995,-213862.8802999995
2020-09-21 10:20:00,97730.31419999953,-358390.01110000064,-260659.6969000011
2020-09-21 10:25:00,116203.33020000016,-392533.2959,-276329.9656999998
