,timestamp,Unnamed: 0,C,P,netDelta,deltaTime,spyPrice,buySize,sellSize,undefinedSize,buySide,sellSide,undefinedSide,size,buyPctTrades,sellPctTrades,undefinedPctTrades,undefinedPctSize,sellPctSize,buyPctSize,stockVolumeAll,stockVolumeBus,numStockTransactions,NOPE_busVolume,NOPE_allVolume
40,2020-10-12 12:55:00,2020-10-12 12:55:00,-15287.890899999857,-98145.63780000008,-113433.52869999994,2020-10-12 12:55:00,352.94800000000015,3204882,3122067,78363,259073,273979,2288,6405312,0.4839410468113722,0.5117850338102888,0.004273919378338999,0.01223406447648452,0.4874184114684811,0.5003475240550344,26175099.0,25235434.0,2284,-0.4495010020433963,-0.433364277628902
41,2020-10-12 13:00:00,2020-10-12 13:00:00,-18400.949599999956,-99796.35200000016,-118197.30160000012,2020-10-12 13:00:00,352.83,3248302,3155218,78368,263015,278132,2293,6481888,0.4839816723097306,0.5117989106433093,0.004219417046960106,0.012090304553241277,0.4867745323584733,0.5011351630882854,27315815.0,26376150.0,2913,-0.4481218889034225,-0.4327064801105152
42,2020-10-12 13:05:00,2020-10-12 13:05:00,-24012.775000000078,-100651.79359999998,-124664.56860000006,2020-10-12 13:05:00,352.82,3284409,3201511,78383,267088,282358,2308,6564303,0.48407079966796795,0.5117461767381839,0.004183023593847983,0.01194079554219237,0.4877152989433913,0.5003439055144164,27762230.0,26822565.0,2978,-0.4647749706264112,-0.4490437857477589
43,2020-10-12 13:10:00,2020-10-12 13:10:00,-31301.986599999917,-100966.87209999957,-132268.8586999995,2020-10-12 13:10:00,352.6,3323064,3248016,78403,271912,287889,2328,6649483,0.4837181501043355,0.512140451746841,0.004141398148823491,0.011790841483465708,0.4884614337686103,0.499747724747924,28038394.0,27098729.0,2510,-0.4880998614363039,-0.4717419218090718
44,2020-10-12 13:15:00,2020-10-12 13:15:00,-31415.281199999878,-99174.30579999993,-130589.58699999981,2020-10-12 13:15:00,352.719,3356824,3290013,78413,275923,291885,2338,6725250,0.4839514790948283,0.5119478168749759,0.004100704030195774,0.01165949221218542,0.4892030779524925,0.4991374298353221,28569764.0,27630099.0,4043,-0.4726352482486574,-0.4570901845741526
45,2020-10-12 13:20:00,2020-10-12 13:20:00,-24761.98650000001,-94790.8692,-119552.8557,2020-10-12 13:20:00,353.24,3435155,3383934,78418,282510,298266,2343,6897507,0.4844808692565326,0.5115010829693425,0.0040180477741250074,0.011369035218086769,0.4906024741982864,0.4980284905836268,29672164.0,28732499.0,4161,-0.41608930605026734,-0.4029124930018586
46,2020-10-12 13:25:00,2020-10-12 13:25:00,-25476.43380000012,-93039.97399999989,-118516.4078,2020-10-12 13:25:00,353.47,3508440,3454829,78443,288556,304040,2368,7041712,0.4849974116080973,0.5110225156480056,0.00398007274389711,0.011139762603185136,0.4906234449804252,0.4982367924163896,30163214.0,29223549.0,3649,-0.4055510430988378,-0.39291704060449256
47,2020-10-12 13:30:00,2020-10-12 13:30:00,-19012.781699999974,-71211.03199999967,-90223.81369999963,2020-10-12 13:30:00,353.51,3692407,3626226,78463,294796,310398,2378,7397096,0.4852033997616743,0.510882660820446,0.003913939417879693,0.010607270745168105,0.4902229199134363,0.4991698093413956,30884951.0,29945286.0,5211,-0.3012955484879979,-0.2921287254106365
48,2020-10-12 13:35:00,2020-10-12 13:35:00,-17736.490400000068,-77341.50740000019,-95077.99780000026,2020-10-12 13:35:00,353.58,3809571,3693654,78463,302242,317311,2378,7581688,0.4859735243941852,0.5102029003217399,0.003823575284074922,0.010349014625766716,0.4871809549535671,0.5024700304206662,31926416.0,30986751.0,3838,-0.3068343557541746,-0.2978035423706822
49,2020-10-12 13:40:00,2020-10-12 13:40:00,84049.48029999997,-68746.78290000005,15302.697399999932,2020-10-12 13:40:00,353.34,4066999,3951120,78513,308462,324043,2383,8096632,0.4858526228248132,0.5103939592495055,0.00375341792568138,0.00969699499742609,0.4879955023273875,0.5023075026751864,32340058.0,31400393.0,3253,0.04873409514333127,0.0473180889162287
